iso2,pageviews_ceil,project,year,month
KY,1000,hu.wikipedia,2022,8
ET,1000,hu.wikipedia,2022,8
AF,1000,hu.wikipedia,2022,8
ML,1000,hu.wikipedia,2022,8
JM,1000,hu.wikipedia,2022,8
BH,1000,hu.wikipedia,2022,8
GP,1000,hu.wikipedia,2022,8
NI,1000,hu.wikipedia,2022,8
FO,1000,hu.wikipedia,2022,8
UG,1000,hu.wikipedia,2022,8
SN,1000,hu.wikipedia,2022,8
GI,1000,hu.wikipedia,2022,8
GG,1000,hu.wikipedia,2022,8
LY,1000,hu.wikipedia,2022,8
LA,1000,hu.wikipedia,2022,8
ZM,1000,hu.wikipedia,2022,8
MC,1000,hu.wikipedia,2022,8
CD,1000,hu.wikipedia,2022,8
GF,1000,hu.wikipedia,2022,8
SD,1000,hu.wikipedia,2022,8
SY,1000,hu.wikipedia,2022,8
CM,1000,hu.wikipedia,2022,8
AO,1000,hu.wikipedia,2022,8
PF,1000,hu.wikipedia,2022,8
BJ,1000,hu.wikipedia,2022,8
MO,1000,hu.wikipedia,2022,8
RE,1000,hu.wikipedia,2022,8
PS,1000,hu.wikipedia,2022,8
SO,1000,hu.wikipedia,2022,8
BM,1000,hu.wikipedia,2022,8
YE,1000,hu.wikipedia,2022,8
TT,1000,hu.wikipedia,2022,8
AD,1000,hu.wikipedia,2022,8
CV,1000,hu.wikipedia,2022,8
RW,1000,hu.wikipedia,2022,8
CW,1000,hu.wikipedia,2022,8
MG,1000,hu.wikipedia,2022,8
UA,51766000,uk.wikipedia,2022,8
PL,2633000,uk.wikipedia,2022,8
DE,1515000,uk.wikipedia,2022,8
US,1424000,uk.wikipedia,2022,8
RU,1125000,uk.wikipedia,2022,8
CZ,649000,uk.wikipedia,2022,8
GB,548000,uk.wikipedia,2022,8
FR,466000,uk.wikipedia,2022,8
IT,430000,uk.wikipedia,2022,8
CA,368000,uk.wikipedia,2022,8
NL,367000,uk.wikipedia,2022,8
ES,301000,uk.wikipedia,2022,8
SK,201000,uk.wikipedia,2022,8
AT,172000,uk.wikipedia,2022,8
RO,143000,uk.wikipedia,2022,8
SE,137000,uk.wikipedia,2022,8
CH,128000,uk.wikipedia,2022,8
IL,120000,uk.wikipedia,2022,8
BE,115000,uk.wikipedia,2022,8
BG,112000,uk.wikipedia,2022,8
PT,104000,uk.wikipedia,2022,8
TR,101000,uk.wikipedia,2022,8
FI,97000,uk.wikipedia,2022,8
JP,96000,uk.wikipedia,2022,8
BY,96000,uk.wikipedia,2022,8
HU,94000,uk.wikipedia,2022,8
IE,90000,uk.wikipedia,2022,8
--,87000,uk.wikipedia,2022,8
LT,85000,uk.wikipedia,2022,8
DK,82000,uk.wikipedia,2022,8
EE,66000,uk.wikipedia,2022,8
NO,62000,uk.wikipedia,2022,8
GE,59000,uk.wikipedia,2022,8
MD,59000,uk.wikipedia,2022,8
HR,58000,uk.wikipedia,2022,8
GR,57000,uk.wikipedia,2022,8
BW,55000,uk.wikipedia,2022,8
LV,53000,uk.wikipedia,2022,8
IN,52000,uk.wikipedia,2022,8
SG,46000,uk.wikipedia,2022,8
KZ,42000,uk.wikipedia,2022,8
AU,37000,uk.wikipedia,2022,8
RS,30000,uk.wikipedia,2022,8
CY,28000,uk.wikipedia,2022,8
ME,25000,uk.wikipedia,2022,8
BR,25000,uk.wikipedia,2022,8
MX,23000,uk.wikipedia,2022,8
ID,23000,uk.wikipedia,2022,8
HK,21000,uk.wikipedia,2022,8
VN,20000,uk.wikipedia,2022,8
TW,19000,uk.wikipedia,2022,8
EG,18000,uk.wikipedia,2022,8
AE,18000,uk.wikipedia,2022,8
SI,18000,uk.wikipedia,2022,8
KR,17000,uk.wikipedia,2022,8
LU,17000,uk.wikipedia,2022,8
AZ,16000,uk.wikipedia,2022,8
TH,16000,uk.wikipedia,2022,8
PH,14000,uk.wikipedia,2022,8
MY,13000,uk.wikipedia,2022,8
AM,12000,uk.wikipedia,2022,8
UZ,12000,uk.wikipedia,2022,8
SC,11000,uk.wikipedia,2022,8
AL,10000,uk.wikipedia,2022,8
BA,9000,uk.wikipedia,2022,8
IR,9000,uk.wikipedia,2022,8
AR,8000,uk.wikipedia,2022,8
IS,8000,uk.wikipedia,2022,8
MT,7000,uk.wikipedia,2022,8
CO,7000,uk.wikipedia,2022,8
SA,6000,uk.wikipedia,2022,8
MK,6000,uk.wikipedia,2022,8
ZA,6000,uk.wikipedia,2022,8
UY,6000,uk.wikipedia,2022,8
BD,6000,uk.wikipedia,2022,8
NZ,5000,uk.wikipedia,2022,8
KG,5000,uk.wikipedia,2022,8
CL,5000,uk.wikipedia,2022,8
PK,5000,uk.wikipedia,2022,8
MA,5000,uk.wikipedia,2022,8
PE,5000,uk.wikipedia,2022,8
IQ,4000,uk.wikipedia,2022,8
TM,4000,uk.wikipedia,2022,8
JO,4000,uk.wikipedia,2022,8
PA,4000,uk.wikipedia,2022,8
CR,4000,uk.wikipedia,2022,8
BO,4000,uk.wikipedia,2022,8
DZ,4000,uk.wikipedia,2022,8
DO,3000,uk.wikipedia,2022,8
TN,3000,uk.wikipedia,2022,8
NG,3000,uk.wikipedia,2022,8
QA,3000,uk.wikipedia,2022,8
KE,3000,uk.wikipedia,2022,8
CD,3000,uk.wikipedia,2022,8
EC,3000,uk.wikipedia,2022,8
LB,2000,uk.wikipedia,2022,8
TJ,2000,uk.wikipedia,2022,8
GT,2000,uk.wikipedia,2022,8
OM,2000,uk.wikipedia,2022,8
HN,2000,uk.wikipedia,2022,8
CN,2000,uk.wikipedia,2022,8
GI,2000,uk.wikipedia,2022,8
PY,2000,uk.wikipedia,2022,8
MU,2000,uk.wikipedia,2022,8
KW,2000,uk.wikipedia,2022,8
VE,2000,uk.wikipedia,2022,8
MN,2000,uk.wikipedia,2022,8
NP,2000,uk.wikipedia,2022,8
SV,2000,uk.wikipedia,2022,8
LK,2000,uk.wikipedia,2022,8
MM,1000,uk.wikipedia,2022,8
BH,1000,uk.wikipedia,2022,8
JM,1000,uk.wikipedia,2022,8
LY,1000,uk.wikipedia,2022,8
XK,1000,uk.wikipedia,2022,8
KH,1000,uk.wikipedia,2022,8
AD,1000,uk.wikipedia,2022,8
NI,1000,uk.wikipedia,2022,8
ET,1000,uk.wikipedia,2022,8
BZ,1000,uk.wikipedia,2022,8
CI,1000,uk.wikipedia,2022,8
TZ,1000,uk.wikipedia,2022,8
PS,1000,uk.wikipedia,2022,8
MC,1000,uk.wikipedia,2022,8
GH,1000,uk.wikipedia,2022,8
SN,1000,uk.wikipedia,2022,8
LI,1000,uk.wikipedia,2022,8
IM,1000,uk.wikipedia,2022,8
MV,1000,uk.wikipedia,2022,8
SM,1000,uk.wikipedia,2022,8
UG,1000,uk.wikipedia,2022,8
CM,1000,uk.wikipedia,2022,8
BN,1000,uk.wikipedia,2022,8
MO,1000,uk.wikipedia,2022,8
AX,1000,uk.wikipedia,2022,8
AO,1000,uk.wikipedia,2022,8
PR,1000,uk.wikipedia,2022,8
SY,1000,uk.wikipedia,2022,8
SO,1000,uk.wikipedia,2022,8
BJ,1000,uk.wikipedia,2022,8
SD,1000,uk.wikipedia,2022,8
YE,1000,uk.wikipedia,2022,8
ML,1000,uk.wikipedia,2022,8
CU,1000,uk.wikipedia,2022,8
LA,1000,uk.wikipedia,2022,8
TT,1000,uk.wikipedia,2022,8
RE,1000,uk.wikipedia,2022,8
TG,1000,uk.wikipedia,2022,8
ER,1000,uk.wikipedia,2022,8
GD,1000,uk.wikipedia,2022,8
NA,1000,uk.wikipedia,2022,8
BF,1000,uk.wikipedia,2022,8
FO,1000,uk.wikipedia,2022,8
GY,1000,uk.wikipedia,2022,8
MZ,1000,uk.wikipedia,2022,8
CG,1000,uk.wikipedia,2022,8
BS,1000,uk.wikipedia,2022,8
AF,1000,uk.wikipedia,2022,8
HT,1000,uk.wikipedia,2022,8
GP,1000,uk.wikipedia,2022,8
JE,1000,uk.wikipedia,2022,8
RW,1000,uk.wikipedia,2022,8
FJ,1000,uk.wikipedia,2022,8
NE,1000,uk.wikipedia,2022,8
GQ,1000,uk.wikipedia,2022,8
FI,49344000,fi.wikipedia,2022,8
US,777000,fi.wikipedia,2022,8
SE,293000,fi.wikipedia,2022,8
DE,277000,fi.wikipedia,2022,8
RU,160000,fi.wikipedia,2022,8
CA,146000,fi.wikipedia,2022,8
FR,118000,fi.wikipedia,2022,8
GB,104000,fi.wikipedia,2022,8
NL,104000,fi.wikipedia,2022,8
SC,104000,fi.wikipedia,2022,8
IN,96000,fi.wikipedia,2022,8
ES,80000,fi.wikipedia,2022,8
EE,76000,fi.wikipedia,2022,8
NO,63000,fi.wikipedia,2022,8
IT,51000,fi.wikipedia,2022,8
GR,47000,fi.wikipedia,2022,8
PL,47000,fi.wikipedia,2022,8
CH,45000,fi.wikipedia,2022,8
UA,43000,fi.wikipedia,2022,8
DK,43000,fi.wikipedia,2022,8
CZ,43000,fi.wikipedia,2022,8
JP,42000,fi.wikipedia,2022,8
--,39000,fi.wikipedia,2022,8
BE,37000,fi.wikipedia,2022,8
AT,27000,fi.wikipedia,2022,8
TR,25000,fi.wikipedia,2022,8
SG,23000,fi.wikipedia,2022,8
AU,20000,fi.wikipedia,2022,8
ID,19000,fi.wikipedia,2022,8
HU,19000,fi.wikipedia,2022,8
TH,19000,fi.wikipedia,2022,8
BR,17000,fi.wikipedia,2022,8
AX,16000,fi.wikipedia,2022,8
IE,15000,fi.wikipedia,2022,8
VN,13000,fi.wikipedia,2022,8
LV,13000,fi.wikipedia,2022,8
KR,13000,fi.wikipedia,2022,8
HK,12000,fi.wikipedia,2022,8
MX,12000,fi.wikipedia,2022,8
HR,12000,fi.wikipedia,2022,8
PT,12000,fi.wikipedia,2022,8
BW,11000,fi.wikipedia,2022,8
PH,11000,fi.wikipedia,2022,8
RO,10000,fi.wikipedia,2022,8
MD,8000,fi.wikipedia,2022,8
LT,8000,fi.wikipedia,2022,8
RS,7000,fi.wikipedia,2022,8
LU,7000,fi.wikipedia,2022,8
IL,7000,fi.wikipedia,2022,8
TW,7000,fi.wikipedia,2022,8
BG,6000,fi.wikipedia,2022,8
AE,6000,fi.wikipedia,2022,8
PK,6000,fi.wikipedia,2022,8
ZA,6000,fi.wikipedia,2022,8
SK,5000,fi.wikipedia,2022,8
MY,5000,fi.wikipedia,2022,8
AR,5000,fi.wikipedia,2022,8
KZ,5000,fi.wikipedia,2022,8
BY,5000,fi.wikipedia,2022,8
IS,5000,fi.wikipedia,2022,8
CY,5000,fi.wikipedia,2022,8
CO,5000,fi.wikipedia,2022,8
EG,5000,fi.wikipedia,2022,8
IR,5000,fi.wikipedia,2022,8
CL,4000,fi.wikipedia,2022,8
MT,4000,fi.wikipedia,2022,8
UZ,4000,fi.wikipedia,2022,8
UY,4000,fi.wikipedia,2022,8
BD,4000,fi.wikipedia,2022,8
NG,3000,fi.wikipedia,2022,8
AL,3000,fi.wikipedia,2022,8
NZ,3000,fi.wikipedia,2022,8
GE,3000,fi.wikipedia,2022,8
BA,3000,fi.wikipedia,2022,8
SI,3000,fi.wikipedia,2022,8
KE,3000,fi.wikipedia,2022,8
MK,3000,fi.wikipedia,2022,8
MA,3000,fi.wikipedia,2022,8
ME,3000,fi.wikipedia,2022,8
PE,3000,fi.wikipedia,2022,8
IQ,2000,fi.wikipedia,2022,8
LB,2000,fi.wikipedia,2022,8
SA,2000,fi.wikipedia,2022,8
CR,2000,fi.wikipedia,2022,8
DZ,2000,fi.wikipedia,2022,8
NP,2000,fi.wikipedia,2022,8
XK,2000,fi.wikipedia,2022,8
BO,2000,fi.wikipedia,2022,8
PA,2000,fi.wikipedia,2022,8
TN,2000,fi.wikipedia,2022,8
MR,2000,fi.wikipedia,2022,8
AZ,2000,fi.wikipedia,2022,8
TJ,2000,fi.wikipedia,2022,8
EC,1000,fi.wikipedia,2022,8
QA,1000,fi.wikipedia,2022,8
AM,1000,fi.wikipedia,2022,8
KH,1000,fi.wikipedia,2022,8
VE,1000,fi.wikipedia,2022,8
JO,1000,fi.wikipedia,2022,8
TM,1000,fi.wikipedia,2022,8
SO,1000,fi.wikipedia,2022,8
TZ,1000,fi.wikipedia,2022,8
MU,1000,fi.wikipedia,2022,8
KG,1000,fi.wikipedia,2022,8
ET,1000,fi.wikipedia,2022,8
DO,1000,fi.wikipedia,2022,8
MN,1000,fi.wikipedia,2022,8
GT,1000,fi.wikipedia,2022,8
AD,1000,fi.wikipedia,2022,8
LK,1000,fi.wikipedia,2022,8
MV,1000,fi.wikipedia,2022,8
HN,1000,fi.wikipedia,2022,8
PY,1000,fi.wikipedia,2022,8
CN,1000,fi.wikipedia,2022,8
MM,1000,fi.wikipedia,2022,8
CD,1000,fi.wikipedia,2022,8
AF,1000,fi.wikipedia,2022,8
KW,1000,fi.wikipedia,2022,8
SV,1000,fi.wikipedia,2022,8
UG,1000,fi.wikipedia,2022,8
OM,1000,fi.wikipedia,2022,8
NI,1000,fi.wikipedia,2022,8
CI,1000,fi.wikipedia,2022,8
GH,1000,fi.wikipedia,2022,8
KY,1000,fi.wikipedia,2022,8
SN,1000,fi.wikipedia,2022,8
ML,1000,fi.wikipedia,2022,8
PR,1000,fi.wikipedia,2022,8
FO,1000,fi.wikipedia,2022,8
TG,1000,fi.wikipedia,2022,8
NA,1000,fi.wikipedia,2022,8
MC,1000,fi.wikipedia,2022,8
JM,1000,fi.wikipedia,2022,8
ZM,1000,fi.wikipedia,2022,8
CM,1000,fi.wikipedia,2022,8
IM,1000,fi.wikipedia,2022,8
BH,1000,fi.wikipedia,2022,8
RW,1000,fi.wikipedia,2022,8
JE,1000,fi.wikipedia,2022,8
LY,1000,fi.wikipedia,2022,8
BJ,1000,fi.wikipedia,2022,8
GL,1000,fi.wikipedia,2022,8
MO,1000,fi.wikipedia,2022,8
MZ,1000,fi.wikipedia,2022,8
BN,1000,fi.wikipedia,2022,8
RE,1000,fi.wikipedia,2022,8
PS,1000,fi.wikipedia,2022,8
TT,1000,fi.wikipedia,2022,8
SD,1000,fi.wikipedia,2022,8
MW,1000,fi.wikipedia,2022,8
LI,1000,fi.wikipedia,2022,8
MQ,1000,fi.wikipedia,2022,8
MG,1000,fi.wikipedia,2022,8
DK,16472000,da.wikipedia,2022,8
US,641000,da.wikipedia,2022,8
DE,316000,da.wikipedia,2022,8
SE,173000,da.wikipedia,2022,8
NO,153000,da.wikipedia,2022,8
RU,113000,da.wikipedia,2022,8
FR,95000,da.wikipedia,2022,8
CA,94000,da.wikipedia,2022,8
SC,84000,da.wikipedia,2022,8
GB,73000,da.wikipedia,2022,8
NL,73000,da.wikipedia,2022,8
IN,73000,da.wikipedia,2022,8
FO,68000,da.wikipedia,2022,8
ES,63000,da.wikipedia,2022,8
GL,50000,da.wikipedia,2022,8
IT,47000,da.wikipedia,2022,8
--,39000,da.wikipedia,2022,8
UA,38000,da.wikipedia,2022,8
PL,34000,da.wikipedia,2022,8
CZ,32000,da.wikipedia,2022,8
GR,32000,da.wikipedia,2022,8
FI,27000,da.wikipedia,2022,8
JP,24000,da.wikipedia,2022,8
SG,24000,da.wikipedia,2022,8
CH,24000,da.wikipedia,2022,8
TR,21000,da.wikipedia,2022,8
BE,19000,da.wikipedia,2022,8
AT,18000,da.wikipedia,2022,8
ID,16000,da.wikipedia,2022,8
BR,16000,da.wikipedia,2022,8
IS,15000,da.wikipedia,2022,8
AU,14000,da.wikipedia,2022,8
VN,13000,da.wikipedia,2022,8
TH,11000,da.wikipedia,2022,8
PT,10000,da.wikipedia,2022,8
HK,9000,da.wikipedia,2022,8
HR,9000,da.wikipedia,2022,8
MX,9000,da.wikipedia,2022,8
RO,9000,da.wikipedia,2022,8
IE,8000,da.wikipedia,2022,8
KR,8000,da.wikipedia,2022,8
HU,7000,da.wikipedia,2022,8
MD,7000,da.wikipedia,2022,8
IL,7000,da.wikipedia,2022,8
PH,7000,da.wikipedia,2022,8
TW,6000,da.wikipedia,2022,8
AR,6000,da.wikipedia,2022,8
ZA,6000,da.wikipedia,2022,8
BG,5000,da.wikipedia,2022,8
RS,5000,da.wikipedia,2022,8
EE,5000,da.wikipedia,2022,8
AE,5000,da.wikipedia,2022,8
IR,5000,da.wikipedia,2022,8
PK,5000,da.wikipedia,2022,8
LU,5000,da.wikipedia,2022,8
CY,4000,da.wikipedia,2022,8
CO,4000,da.wikipedia,2022,8
LT,4000,da.wikipedia,2022,8
MY,4000,da.wikipedia,2022,8
LV,4000,da.wikipedia,2022,8
BA,4000,da.wikipedia,2022,8
EG,4000,da.wikipedia,2022,8
MA,4000,da.wikipedia,2022,8
SK,3000,da.wikipedia,2022,8
KZ,3000,da.wikipedia,2022,8
MT,3000,da.wikipedia,2022,8
PE,3000,da.wikipedia,2022,8
AL,3000,da.wikipedia,2022,8
NZ,3000,da.wikipedia,2022,8
BY,3000,da.wikipedia,2022,8
NG,3000,da.wikipedia,2022,8
UZ,3000,da.wikipedia,2022,8
BD,3000,da.wikipedia,2022,8
KE,3000,da.wikipedia,2022,8
GE,3000,da.wikipedia,2022,8
CL,3000,da.wikipedia,2022,8
SI,2000,da.wikipedia,2022,8
ME,2000,da.wikipedia,2022,8
SA,2000,da.wikipedia,2022,8
TZ,2000,da.wikipedia,2022,8
MK,2000,da.wikipedia,2022,8
DZ,2000,da.wikipedia,2022,8
KH,2000,da.wikipedia,2022,8
IQ,2000,da.wikipedia,2022,8
EC,1000,da.wikipedia,2022,8
AZ,1000,da.wikipedia,2022,8
GH,1000,da.wikipedia,2022,8
NP,1000,da.wikipedia,2022,8
CR,1000,da.wikipedia,2022,8
JO,1000,da.wikipedia,2022,8
AM,1000,da.wikipedia,2022,8
TJ,1000,da.wikipedia,2022,8
UY,1000,da.wikipedia,2022,8
PA,1000,da.wikipedia,2022,8
VE,1000,da.wikipedia,2022,8
TM,1000,da.wikipedia,2022,8
TN,1000,da.wikipedia,2022,8
BO,1000,da.wikipedia,2022,8
KG,1000,da.wikipedia,2022,8
QA,1000,da.wikipedia,2022,8
KW,1000,da.wikipedia,2022,8
LB,1000,da.wikipedia,2022,8
CN,1000,da.wikipedia,2022,8
HN,1000,da.wikipedia,2022,8
DO,1000,da.wikipedia,2022,8
UG,1000,da.wikipedia,2022,8
GT,1000,da.wikipedia,2022,8
PF,1000,da.wikipedia,2022,8
LK,1000,da.wikipedia,2022,8
MV,1000,da.wikipedia,2022,8
ET,1000,da.wikipedia,2022,8
MN,1000,da.wikipedia,2022,8
AX,1000,da.wikipedia,2022,8
CI,1000,da.wikipedia,2022,8
SV,1000,da.wikipedia,2022,8
MU,1000,da.wikipedia,2022,8
MM,1000,da.wikipedia,2022,8
AF,1000,da.wikipedia,2022,8
MC,1000,da.wikipedia,2022,8
XK,1000,da.wikipedia,2022,8
PR,1000,da.wikipedia,2022,8
PY,1000,da.wikipedia,2022,8
OM,1000,da.wikipedia,2022,8
LY,1000,da.wikipedia,2022,8
BH,1000,da.wikipedia,2022,8
SO,1000,da.wikipedia,2022,8
SN,1000,da.wikipedia,2022,8
PS,1000,da.wikipedia,2022,8
CD,1000,da.wikipedia,2022,8
TG,1000,da.wikipedia,2022,8
CM,1000,da.wikipedia,2022,8
LA,1000,da.wikipedia,2022,8
SD,1000,da.wikipedia,2022,8
NI,1000,da.wikipedia,2022,8
MG,1000,da.wikipedia,2022,8
VI,1000,da.wikipedia,2022,8
ZM,1000,da.wikipedia,2022,8
KY,1000,da.wikipedia,2022,8
JM,1000,da.wikipedia,2022,8
RE,1000,da.wikipedia,2022,8
AD,1000,da.wikipedia,2022,8
MZ,1000,da.wikipedia,2022,8
BJ,1000,da.wikipedia,2022,8
ML,1000,da.wikipedia,2022,8
CU,1000,da.wikipedia,2022,8
TT,1000,da.wikipedia,2022,8
GM,1000,da.wikipedia,2022,8
NL,76505000,nl.wikipedia,2022,8
BE,24838000,nl.wikipedia,2022,8
US,2100000,nl.wikipedia,2022,8
DE,1826000,nl.wikipedia,2022,8
FR,1135000,nl.wikipedia,2022,8
ES,702000,nl.wikipedia,2022,8
IT,573000,nl.wikipedia,2022,8
SC,568000,nl.wikipedia,2022,8
GB,425000,nl.wikipedia,2022,8
IN,333000,nl.wikipedia,2022,8
CA,288000,nl.wikipedia,2022,8
AT,274000,nl.wikipedia,2022,8
TR,268000,nl.wikipedia,2022,8
RU,229000,nl.wikipedia,2022,8
CH,229000,nl.wikipedia,2022,8
--,210000,nl.wikipedia,2022,8
SE,201000,nl.wikipedia,2022,8
SR,200000,nl.wikipedia,2022,8
GR,196000,nl.wikipedia,2022,8
DK,186000,nl.wikipedia,2022,8
MA,163000,nl.wikipedia,2022,8
NO,161000,nl.wikipedia,2022,8
HR,160000,nl.wikipedia,2022,8
PT,149000,nl.wikipedia,2022,8
CZ,145000,nl.wikipedia,2022,8
PL,142000,nl.wikipedia,2022,8
CW,118000,nl.wikipedia,2022,8
SG,113000,nl.wikipedia,2022,8
ID,104000,nl.wikipedia,2022,8
UA,87000,nl.wikipedia,2022,8
TH,84000,nl.wikipedia,2022,8
BR,82000,nl.wikipedia,2022,8
MX,80000,nl.wikipedia,2022,8
IE,78000,nl.wikipedia,2022,8
JP,74000,nl.wikipedia,2022,8
FI,69000,nl.wikipedia,2022,8
ZA,67000,nl.wikipedia,2022,8
LU,66000,nl.wikipedia,2022,8
HU,64000,nl.wikipedia,2022,8
AU,64000,nl.wikipedia,2022,8
RO,51000,nl.wikipedia,2022,8
VN,43000,nl.wikipedia,2022,8
AW,43000,nl.wikipedia,2022,8
SI,40000,nl.wikipedia,2022,8
IL,40000,nl.wikipedia,2022,8
TW,38000,nl.wikipedia,2022,8
RS,38000,nl.wikipedia,2022,8
BQ,32000,nl.wikipedia,2022,8
BA,32000,nl.wikipedia,2022,8
EG,32000,nl.wikipedia,2022,8
BG,32000,nl.wikipedia,2022,8
CO,31000,nl.wikipedia,2022,8
PH,31000,nl.wikipedia,2022,8
MY,29000,nl.wikipedia,2022,8
HK,29000,nl.wikipedia,2022,8
KR,27000,nl.wikipedia,2022,8
AE,27000,nl.wikipedia,2022,8
AL,25000,nl.wikipedia,2022,8
ME,21000,nl.wikipedia,2022,8
SK,21000,nl.wikipedia,2022,8
AR,20000,nl.wikipedia,2022,8
PE,20000,nl.wikipedia,2022,8
IR,19000,nl.wikipedia,2022,8
CR,19000,nl.wikipedia,2022,8
NZ,17000,nl.wikipedia,2022,8
MK,16000,nl.wikipedia,2022,8
IS,16000,nl.wikipedia,2022,8
CY,15000,nl.wikipedia,2022,8
MD,14000,nl.wikipedia,2022,8
LT,13000,nl.wikipedia,2022,8
CL,13000,nl.wikipedia,2022,8
PK,13000,nl.wikipedia,2022,8
GE,13000,nl.wikipedia,2022,8
MT,12000,nl.wikipedia,2022,8
EE,11000,nl.wikipedia,2022,8
LV,11000,nl.wikipedia,2022,8
TZ,10000,nl.wikipedia,2022,8
TN,9000,nl.wikipedia,2022,8
KE,9000,nl.wikipedia,2022,8
KZ,9000,nl.wikipedia,2022,8
DO,9000,nl.wikipedia,2022,8
NG,9000,nl.wikipedia,2022,8
SX,9000,nl.wikipedia,2022,8
AM,9000,nl.wikipedia,2022,8
BD,8000,nl.wikipedia,2022,8
BY,8000,nl.wikipedia,2022,8
EC,8000,nl.wikipedia,2022,8
UZ,8000,nl.wikipedia,2022,8
IQ,8000,nl.wikipedia,2022,8
JO,8000,nl.wikipedia,2022,8
SA,8000,nl.wikipedia,2022,8
PA,6000,nl.wikipedia,2022,8
GT,6000,nl.wikipedia,2022,8
CV,6000,nl.wikipedia,2022,8
LK,6000,nl.wikipedia,2022,8
DZ,6000,nl.wikipedia,2022,8
KH,6000,nl.wikipedia,2022,8
BO,6000,nl.wikipedia,2022,8
UY,5000,nl.wikipedia,2022,8
UG,5000,nl.wikipedia,2022,8
GH,4000,nl.wikipedia,2022,8
NA,4000,nl.wikipedia,2022,8
AZ,4000,nl.wikipedia,2022,8
XK,4000,nl.wikipedia,2022,8
MU,4000,nl.wikipedia,2022,8
NP,4000,nl.wikipedia,2022,8
KG,3000,nl.wikipedia,2022,8
VE,3000,nl.wikipedia,2022,8
CU,3000,nl.wikipedia,2022,8
QA,3000,nl.wikipedia,2022,8
NI,3000,nl.wikipedia,2022,8
JM,3000,nl.wikipedia,2022,8
JE,3000,nl.wikipedia,2022,8
RW,3000,nl.wikipedia,2022,8
SN,3000,nl.wikipedia,2022,8
LB,3000,nl.wikipedia,2022,8
CI,3000,nl.wikipedia,2022,8
AD,3000,nl.wikipedia,2022,8
CD,2000,nl.wikipedia,2022,8
PR,2000,nl.wikipedia,2022,8
BZ,2000,nl.wikipedia,2022,8
ET,2000,nl.wikipedia,2022,8
MV,2000,nl.wikipedia,2022,8
OM,2000,nl.wikipedia,2022,8
HN,2000,nl.wikipedia,2022,8
SV,2000,nl.wikipedia,2022,8
TJ,2000,nl.wikipedia,2022,8
PY,2000,nl.wikipedia,2022,8
MC,2000,nl.wikipedia,2022,8
BJ,2000,nl.wikipedia,2022,8
GF,2000,nl.wikipedia,2022,8
SO,2000,nl.wikipedia,2022,8
MN,2000,nl.wikipedia,2022,8
BW,2000,nl.wikipedia,2022,8
MM,2000,nl.wikipedia,2022,8
MG,2000,nl.wikipedia,2022,8
LA,2000,nl.wikipedia,2022,8
KW,2000,nl.wikipedia,2022,8
FO,2000,nl.wikipedia,2022,8
TM,2000,nl.wikipedia,2022,8
LI,2000,nl.wikipedia,2022,8
GM,2000,nl.wikipedia,2022,8
TT,2000,nl.wikipedia,2022,8
CN,2000,nl.wikipedia,2022,8
ZM,2000,nl.wikipedia,2022,8
RE,1000,nl.wikipedia,2022,8
TG,1000,nl.wikipedia,2022,8
PS,1000,nl.wikipedia,2022,8
MW,1000,nl.wikipedia,2022,8
MZ,1000,nl.wikipedia,2022,8
BH,1000,nl.wikipedia,2022,8
GP,1000,nl.wikipedia,2022,8
SY,1000,nl.wikipedia,2022,8
GG,1000,nl.wikipedia,2022,8
ZW,1000,nl.wikipedia,2022,8
AF,1000,nl.wikipedia,2022,8
BS,1000,nl.wikipedia,2022,8
CM,1000,nl.wikipedia,2022,8
KY,1000,nl.wikipedia,2022,8
MF,1000,nl.wikipedia,2022,8
IM,1000,nl.wikipedia,2022,8
ML,1000,nl.wikipedia,2022,8
PF,1000,nl.wikipedia,2022,8
LY,1000,nl.wikipedia,2022,8
SD,1000,nl.wikipedia,2022,8
MO,1000,nl.wikipedia,2022,8
GY,1000,nl.wikipedia,2022,8
AO,1000,nl.wikipedia,2022,8
GN,1000,nl.wikipedia,2022,8
SM,1000,nl.wikipedia,2022,8
MQ,1000,nl.wikipedia,2022,8
BI,1000,nl.wikipedia,2022,8
YE,1000,nl.wikipedia,2022,8
BB,1000,nl.wikipedia,2022,8
BN,1000,nl.wikipedia,2022,8
BF,1000,nl.wikipedia,2022,8
SZ,1000,nl.wikipedia,2022,8
GL,1000,nl.wikipedia,2022,8
BM,1000,nl.wikipedia,2022,8
AX,1000,nl.wikipedia,2022,8
GI,1000,nl.wikipedia,2022,8
NE,1000,nl.wikipedia,2022,8
FJ,1000,nl.wikipedia,2022,8
MR,1000,nl.wikipedia,2022,8
SL,1000,nl.wikipedia,2022,8
GD,1000,nl.wikipedia,2022,8
BT,1000,nl.wikipedia,2022,8
HT,1000,nl.wikipedia,2022,8
GA,1000,nl.wikipedia,2022,8
DJ,1000,nl.wikipedia,2022,8
LR,1000,nl.wikipedia,2022,8
TD,1000,nl.wikipedia,2022,8
SS,1000,nl.wikipedia,2022,8
DM,1000,nl.wikipedia,2022,8
LC,1000,nl.wikipedia,2022,8
CG,1000,nl.wikipedia,2022,8
PG,1000,nl.wikipedia,2022,8
RU,499921000,ru.wikipedia,2022,8
UA,96760000,ru.wikipedia,2022,8
KZ,32001000,ru.wikipedia,2022,8
