country_long,iso2,project,page_id,page_title,pageviews,date
United States of America,US,en.wikipedia,443800,Shingles,1400,2022-07-15
United States of America,US,en.wikipedia,34049,Wart,609,2022-07-15
United States of America,US,en.wikipedia,61088,Smallpox vaccine,1060,2022-07-16
United States of America,US,en.wikipedia,771986,Skin condition,576,2022-07-16
United States of America,US,en.wikipedia,28848,Scabies,894,2022-07-16
United States of America,US,en.wikipedia,39680623,Monkeypox virus,896,2022-07-16
United States of America,US,en.wikipedia,44410,Conjunctivitis,539,2022-07-16
United States of America,US,en.wikipedia,6064646,Index case,1353,2022-07-16
United States of America,US,en.wikipedia,37636,Encephalitis,490,2022-07-16
United States of America,US,en.wikipedia,53951,Diarrhea,619,2022-07-16
United States of America,US,en.wikipedia,452461,Myocarditis,1174,2022-07-16
United States of America,US,en.wikipedia,19167679,Virus,820,2022-07-16
United States of America,US,en.wikipedia,937967,Endemic (epidemiology),517,2022-07-16
United States of America,US,en.wikipedia,18821046,Chickenpox,775,2022-07-16
United States of America,US,en.wikipedia,562958,Signs and symptoms,507,2022-07-16
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,583,2022-07-16
United States of America,US,en.wikipedia,16829895,Smallpox,2143,2022-07-16
United States of America,US,en.wikipedia,37220,Infection,1039,2022-07-16
United States of America,US,en.wikipedia,33583,World Health Organization,633,2022-07-16
United States of America,US,en.wikipedia,242702,Monkeypox,11036,2022-07-16
United States of America,US,en.wikipedia,158400,Sepsis,2336,2022-07-16
United States of America,US,en.wikipedia,443800,Shingles,1306,2022-07-16
United States of America,US,en.wikipedia,34049,Wart,516,2022-07-16
United States of America,US,en.wikipedia,6682,Clade,483,2022-07-17
United States of America,US,en.wikipedia,61088,Smallpox vaccine,1081,2022-07-17
United States of America,US,en.wikipedia,771986,Skin condition,512,2022-07-17
United States of America,US,en.wikipedia,28848,Scabies,1067,2022-07-17
United States of America,US,en.wikipedia,39680623,Monkeypox virus,662,2022-07-17
United States of America,US,en.wikipedia,44410,Conjunctivitis,611,2022-07-17
United States of America,US,en.wikipedia,6064646,Index case,4924,2022-07-17
United States of America,US,en.wikipedia,37636,Encephalitis,670,2022-07-17
United States of America,US,en.wikipedia,53951,Diarrhea,641,2022-07-17
United States of America,US,en.wikipedia,452461,Myocarditis,1106,2022-07-17
United States of America,US,en.wikipedia,19167679,Virus,780,2022-07-17
United States of America,US,en.wikipedia,18821046,Chickenpox,926,2022-07-17
United States of America,US,en.wikipedia,16829895,Smallpox,1787,2022-07-17
United States of America,US,en.wikipedia,37220,Infection,710,2022-07-17
United States of America,US,en.wikipedia,33583,World Health Organization,756,2022-07-17
United States of America,US,en.wikipedia,242702,Monkeypox,10593,2022-07-17
United States of America,US,en.wikipedia,158400,Sepsis,2516,2022-07-17
United States of America,US,en.wikipedia,443800,Shingles,1440,2022-07-17
United States of America,US,en.wikipedia,34049,Wart,522,2022-07-17
United States of America,US,en.wikipedia,6682,Clade,462,2022-07-18
United States of America,US,en.wikipedia,61088,Smallpox vaccine,1346,2022-07-18
United States of America,US,en.wikipedia,771986,Skin condition,619,2022-07-18
United States of America,US,en.wikipedia,28848,Scabies,967,2022-07-18
United States of America,US,en.wikipedia,39680623,Monkeypox virus,961,2022-07-18
United States of America,US,en.wikipedia,44410,Conjunctivitis,621,2022-07-18
United States of America,US,en.wikipedia,6064646,Index case,2836,2022-07-18
United States of America,US,en.wikipedia,46253,Fever,466,2022-07-18
United States of America,US,en.wikipedia,37636,Encephalitis,603,2022-07-18
United States of America,US,en.wikipedia,53951,Diarrhea,690,2022-07-18
United States of America,US,en.wikipedia,452461,Myocarditis,1029,2022-07-18
United States of America,US,en.wikipedia,19167679,Virus,1111,2022-07-18
United States of America,US,en.wikipedia,937967,Endemic (epidemiology),620,2022-07-18
United States of America,US,en.wikipedia,18821046,Chickenpox,888,2022-07-18
United States of America,US,en.wikipedia,562958,Signs and symptoms,567,2022-07-18
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,626,2022-07-18
United States of America,US,en.wikipedia,16829895,Smallpox,4770,2022-07-18
United States of America,US,en.wikipedia,37220,Infection,3384,2022-07-18
United States of America,US,en.wikipedia,33583,World Health Organization,813,2022-07-18
United States of America,US,en.wikipedia,242702,Monkeypox,13710,2022-07-18
United States of America,US,en.wikipedia,158400,Sepsis,2204,2022-07-18
United States of America,US,en.wikipedia,443800,Shingles,1543,2022-07-18
United States of America,US,en.wikipedia,34049,Wart,600,2022-07-18
United States of America,US,en.wikipedia,61088,Smallpox vaccine,1286,2022-07-19
United States of America,US,en.wikipedia,771986,Skin condition,568,2022-07-19
United States of America,US,en.wikipedia,2591633,Orthopoxvirus,640,2022-07-19
United States of America,US,en.wikipedia,28848,Scabies,1013,2022-07-19
United States of America,US,en.wikipedia,1010729,Lymphadenopathy,470,2022-07-19
United States of America,US,en.wikipedia,39680623,Monkeypox virus,1654,2022-07-19
United States of America,US,en.wikipedia,44410,Conjunctivitis,807,2022-07-19
United States of America,US,en.wikipedia,6064646,Index case,549,2022-07-19
United States of America,US,en.wikipedia,19383782,Kaposi's sarcoma,497,2022-07-19
United States of America,US,en.wikipedia,37636,Encephalitis,645,2022-07-19
United States of America,US,en.wikipedia,53951,Diarrhea,529,2022-07-19
United States of America,US,en.wikipedia,452461,Myocarditis,865,2022-07-19
United States of America,US,en.wikipedia,19167679,Virus,1015,2022-07-19
United States of America,US,en.wikipedia,937967,Endemic (epidemiology),706,2022-07-19
United States of America,US,en.wikipedia,18821046,Chickenpox,971,2022-07-19
United States of America,US,en.wikipedia,562958,Signs and symptoms,678,2022-07-19
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,550,2022-07-19
United States of America,US,en.wikipedia,16829895,Smallpox,2977,2022-07-19
United States of America,US,en.wikipedia,37220,Infection,1878,2022-07-19
United States of America,US,en.wikipedia,33583,World Health Organization,929,2022-07-19
United States of America,US,en.wikipedia,242702,Monkeypox,12957,2022-07-19
United States of America,US,en.wikipedia,158400,Sepsis,2312,2022-07-19
United States of America,US,en.wikipedia,34049,Wart,552,2022-07-19
United States of America,US,en.wikipedia,61088,Smallpox vaccine,1166,2022-07-20
United States of America,US,en.wikipedia,771986,Skin condition,576,2022-07-20
United States of America,US,en.wikipedia,2591633,Orthopoxvirus,476,2022-07-20
United States of America,US,en.wikipedia,28848,Scabies,922,2022-07-20
United States of America,US,en.wikipedia,1010729,Lymphadenopathy,519,2022-07-20
United States of America,US,en.wikipedia,39680623,Monkeypox virus,783,2022-07-20
United States of America,US,en.wikipedia,44410,Conjunctivitis,573,2022-07-20
United States of America,US,en.wikipedia,6064646,Index case,522,2022-07-20
United States of America,US,en.wikipedia,46253,Fever,512,2022-07-20
United States of America,US,en.wikipedia,37636,Encephalitis,644,2022-07-20
United States of America,US,en.wikipedia,53951,Diarrhea,636,2022-07-20
United States of America,US,en.wikipedia,452461,Myocarditis,944,2022-07-20
United States of America,US,en.wikipedia,19167679,Virus,952,2022-07-20
United States of America,US,en.wikipedia,937967,Endemic (epidemiology),564,2022-07-20
United States of America,US,en.wikipedia,18821046,Chickenpox,930,2022-07-20
United States of America,US,en.wikipedia,562958,Signs and symptoms,587,2022-07-20
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,613,2022-07-20
United States of America,US,en.wikipedia,16829895,Smallpox,4614,2022-07-20
United States of America,US,en.wikipedia,37220,Infection,3690,2022-07-20
United States of America,US,en.wikipedia,33583,World Health Organization,745,2022-07-20
United States of America,US,en.wikipedia,158400,Sepsis,3442,2022-07-20
United States of America,US,en.wikipedia,34049,Wart,508,2022-07-20
United States of America,US,en.wikipedia,61088,Smallpox vaccine,1511,2022-07-21
United States of America,US,en.wikipedia,771986,Skin condition,593,2022-07-21
United States of America,US,en.wikipedia,2591633,Orthopoxvirus,521,2022-07-21
United States of America,US,en.wikipedia,28848,Scabies,4730,2022-07-21
United States of America,US,en.wikipedia,39680623,Monkeypox virus,862,2022-07-21
United States of America,US,en.wikipedia,44410,Conjunctivitis,608,2022-07-21
United States of America,US,en.wikipedia,6064646,Index case,456,2022-07-21
United States of America,US,en.wikipedia,37636,Encephalitis,637,2022-07-21
United States of America,US,en.wikipedia,53951,Diarrhea,625,2022-07-21
United States of America,US,en.wikipedia,452461,Myocarditis,1121,2022-07-21
United States of America,US,en.wikipedia,19167679,Virus,1085,2022-07-21
United States of America,US,en.wikipedia,937967,Endemic (epidemiology),672,2022-07-21
United States of America,US,en.wikipedia,18821046,Chickenpox,1000,2022-07-21
United States of America,US,en.wikipedia,562958,Signs and symptoms,528,2022-07-21
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,634,2022-07-21
United States of America,US,en.wikipedia,16829895,Smallpox,3314,2022-07-21
United States of America,US,en.wikipedia,37220,Infection,2005,2022-07-21
United States of America,US,en.wikipedia,33583,World Health Organization,810,2022-07-21
United States of America,US,en.wikipedia,242702,Monkeypox,11607,2022-07-21
United States of America,US,en.wikipedia,158400,Sepsis,2372,2022-07-21
United States of America,US,en.wikipedia,34049,Wart,513,2022-07-21
United States of America,US,en.wikipedia,61088,Smallpox vaccine,1436,2022-07-22
United States of America,US,en.wikipedia,771986,Skin condition,480,2022-07-22
United States of America,US,en.wikipedia,28848,Scabies,2696,2022-07-22
United States of America,US,en.wikipedia,1010729,Lymphadenopathy,481,2022-07-22
United States of America,US,en.wikipedia,39680623,Monkeypox virus,660,2022-07-22
United States of America,US,en.wikipedia,44410,Conjunctivitis,513,2022-07-22
United States of America,US,en.wikipedia,172323,Rubella,492,2022-07-22
United States of America,US,en.wikipedia,37636,Encephalitis,649,2022-07-22
United States of America,US,en.wikipedia,53951,Diarrhea,521,2022-07-22
United States of America,US,en.wikipedia,452461,Myocarditis,1002,2022-07-22
United States of America,US,en.wikipedia,19167679,Virus,1038,2022-07-22
United States of America,US,en.wikipedia,937967,Endemic (epidemiology),548,2022-07-22
United States of America,US,en.wikipedia,18821046,Chickenpox,976,2022-07-22
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,476,2022-07-22
United States of America,US,en.wikipedia,16829895,Smallpox,2639,2022-07-22
United States of America,US,en.wikipedia,37220,Infection,1354,2022-07-22
United States of America,US,en.wikipedia,33583,World Health Organization,881,2022-07-22
United States of America,US,en.wikipedia,242702,Monkeypox,10393,2022-07-22
United States of America,US,en.wikipedia,158400,Sepsis,2061,2022-07-22
United States of America,US,en.wikipedia,443800,Shingles,1452,2022-07-22
United States of America,US,en.wikipedia,34049,Wart,483,2022-07-22
United States of America,US,en.wikipedia,6682,Clade,572,2022-07-23
United States of America,US,en.wikipedia,34439,Zoonosis,601,2022-07-23
United States of America,US,en.wikipedia,42694003,Public Health Emergency of International Concern,7309,2022-07-23
United States of America,US,en.wikipedia,771986,Skin condition,608,2022-07-23
United States of America,US,en.wikipedia,2591633,Orthopoxvirus,927,2022-07-23
United States of America,US,en.wikipedia,28848,Scabies,1795,2022-07-23
United States of America,US,en.wikipedia,1010729,Lymphadenopathy,499,2022-07-23
United States of America,US,en.wikipedia,15845253,Viral disease,706,2022-07-23
United States of America,US,en.wikipedia,39680623,Monkeypox virus,3019,2022-07-23
United States of America,US,en.wikipedia,44410,Conjunctivitis,564,2022-07-23
United States of America,US,en.wikipedia,37636,Encephalitis,617,2022-07-23
United States of America,US,en.wikipedia,53951,Diarrhea,493,2022-07-23
United States of America,US,en.wikipedia,452461,Myocarditis,1097,2022-07-23
United States of America,US,en.wikipedia,19167679,Virus,779,2022-07-23
United States of America,US,en.wikipedia,24383686,Tecovirimat,790,2022-07-23
United States of America,US,en.wikipedia,937967,Endemic (epidemiology),2568,2022-07-23
United States of America,US,en.wikipedia,18821046,Chickenpox,1554,2022-07-23
United States of America,US,en.wikipedia,39686360,2003 Midwest monkeypox outbreak,666,2022-07-23
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,489,2022-07-23
United States of America,US,en.wikipedia,37220,Infection,1010,2022-07-23
United States of America,US,en.wikipedia,33583,World Health Organization,1739,2022-07-23
United States of America,US,en.wikipedia,158400,Sepsis,2186,2022-07-23
United States of America,US,en.wikipedia,34049,Wart,513,2022-07-23
United States of America,US,en.wikipedia,6682,Clade,574,2022-07-24
United States of America,US,en.wikipedia,34439,Zoonosis,600,2022-07-24
United States of America,US,en.wikipedia,42694003,Public Health Emergency of International Concern,2972,2022-07-24
United States of America,US,en.wikipedia,771986,Skin condition,603,2022-07-24
United States of America,US,en.wikipedia,2591633,Orthopoxvirus,1012,2022-07-24
United States of America,US,en.wikipedia,28848,Scabies,1281,2022-07-24
United States of America,US,en.wikipedia,1010729,Lymphadenopathy,542,2022-07-24
United States of America,US,en.wikipedia,39680623,Monkeypox virus,2945,2022-07-24
United States of America,US,en.wikipedia,44410,Conjunctivitis,571,2022-07-24
United States of America,US,en.wikipedia,37636,Encephalitis,540,2022-07-24
United States of America,US,en.wikipedia,452461,Myocarditis,1054,2022-07-24
